266 contests
rank	name	rating	participations
4976	testDriver	1990.8221788341682	20
4977	mfsxlh777	1990.8110387137847	8
4978	bolobobo	1990.800443148708	52
4979	udk_me	1990.7871265851584	12
4980	_sablast_fb	1990.7615661707548	23
4981	shizuka	1990.7492480032881	41
4982	wjy530081999	1990.7145359601075	27
4983	thevan	1990.6643085166145	16
4984	ssg7	1990.6392528059055	37
4985	victoragnez	1990.6296752393246	2
4986	w2508118341	1990.605789733612	107
4987	soap88	1990.5646076051696	45
4988	ywb9375	1990.5443514386814	3
4989	AuroraBorealis-ie	1990.5393599931683	5
4990	dylan20	1990.5350022663968	36
4991	tsutaj	1990.4810786247253	4
4992	gFLVwnUpra	1990.4527786457313	17
4993	kyrie-33	1990.4327020072385	13
4994	nd2	1990.4270338822405	21
4995	arthur-66	1990.418543782385	16
4996	daniel54	1990.418395027981	64
4997	math_illusions	1990.4120714277212	7
4998	acw_nickdd	1990.4111165142756	30
4999	tuananh123	1990.398999496913	9
5000	Oliverpoc	1990.3717062746484	6
